id,title,synopsis,poster_url,poster_path,genre,label
tt10368960,Lu Xing Gong Lue,"Directed by Li Zhang. With Apaergon, Duo Ba, Lifan Dong, Tianhao Du. In the beautiful Gulangyu Island, there is a special stack house called monkey year. Although the stack business is calm, the stack owner Hu fan (played by Zhang Lei) is still waiting for it. His past is unknown. Even Ma Yue (Dong Lifan), the bully clerk who accompanies him all day, does not know. Some people speculate that he is waiting for someone. On June 5, 2016, the year of the monkey is coming. Depressed Hu fan is thinking about closing the inn, but he has a ""group"" of strange guests",https://m.media-amazon.com/images/M/MV5BM2VlMmJlMWQtMWU1NC00OTlmLThiMTItOTNkMzgzODFkOTE5XkEyXkFqcGdeQXVyNDk1MTAwMTc@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\241.jpg,Romance,0
tt10369198,Another City,"Directed by Jeremy Todd Baker. With Kuros Charney, Annie McCain Engman, Annie Hayes, Christina Saragaglia. Two strangers, fleeing failed relationships in other cities, meet on the streets of New York. As they connect over a single evening, their outlook on life and love is tested.",https://m.media-amazon.com/images/M/MV5BMzgzMDI2YWQtZDc5MS00NGM1LWEyYjctNmFhMTI1NDlkN2Y2XkEyXkFqcGdeQXVyOTMwMzEyMw@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\242.jpg,Romance,0
tt10369210,Dorasani,"Directed by K.V.R. Mahendra. With Anand Deverakonda, Shivathmika Rajashekar, Vinay Varma, Saranya Pradeep. Dorasani explores the periodic tale of love between a rich lady Devaki and a poor boy Raju.",https://m.media-amazon.com/images/M/MV5BNThmMGVlM2MtM2JkNS00MTlmLTk5ZjQtYTUzM2Q5MGUwMTYwXkEyXkFqcGdeQXVyODk2ODI3MTU@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\243.jpg,Romance,0
tt10370434,Runam,"Directed by Srinivas Gundareddy. With Priyanka Augustin, Gopi Krishna, Shilpa Mahendar.",https://m.media-amazon.com/images/M/MV5BMzFmY2ZkNTgtNWU5ZC00NjAyLTg2YzYtNmEzZGQ0NzFhMjRjXkEyXkFqcGdeQXVyMTA0MDMwNDEy._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\244.jpg,Romance,0
tt10371258,Tushagni,"Directed by Rana Banerjee. With Rajiv Bose, Arjun Chakrabarty, Soma Chakraborty, Amrita Chattopadhyay. Sudip and Atreyee are college lovebirds. Both are highly successful in their career. Sudip became a CID officer and Atreyee accomplished herself as a notable actress. They have settled down, got married and was having a sweet and spicy life just like other happy-go-lucky couples. It was their honeymoon to a deep jungle where Atreyee gets kidnapped and leaves no traces behind. Sudip started to search for Atreyee and was highly active since the kidnappers were terrorists. While on the other side, Atreyee is listening from the kidnappers about their life story. Who are these kidnappers? What made them tagged as terrorists? Will Sudip be able to rescue Atreyi from the clutches of the goons?",https://m.media-amazon.com/images/M/MV5BODI3NmUzZTQtZjI0OC00Nzk1LWJmZjQtOTFhMmNlZjk5ZjMwXkEyXkFqcGdeQXVyMTAyNjE0ODg2._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\245.jpg,Romance,0
tt10373830,Aviva,"Directed by Boaz Yakin. With Zina Zinchenko, Bobbi Jene Smith, Tyler Phillips, Or Schraiber. After meeting online, transatlantic lovers Aviva and Eden embark on a tumultuous courtship, love affair and marriage. The couple struggles, separates, and tries to get back together, as dual aspects of each one's personality battles forces inside and out.",https://m.media-amazon.com/images/M/MV5BMTUxZmIwMTMtOWJhZS00ZGVmLWFlZGEtNDczYjY5ZTI1ZGIwXkEyXkFqcGdeQXVyNjMwNTE0MDc@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\246.jpg,Romance,0
tt10374966,Our Inverse Youth,"Directed by Yi Xing. With Jun Cai, Steven Dasz, Yaani Fu, Anastasia Korban.",https://m.media-amazon.com/images/M/MV5BNzE3YmU4YjQtYzNlOS00NWFkLWE1NzMtMmIwZWVlODBlZWQ5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\247.jpg,Romance,0
tt10375192,Sunset Promise,"Directed by Lê Hà Nguyên. With Xuan Hung, Duc Nguy, Minh Trang. The film revolve around the affection of Hieu and Mai Ngoc, their concerns, gender ""boundaries"" between instinct and reason, between curiosity about the age of adolescence and early vibrations. What difficulties, ""temptations"" will be for both, how to keep a beautiful spring love and sweet memories?",https://m.media-amazon.com/images/M/MV5BMWY5OTY5OGItOWYwNS00NDY1LWJlZDctMmEyNjRlZmI3Yjg4XkEyXkFqcGdeQXVyNDc0Njc1NTY@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\248.jpg,Romance,0
tt10375658,Chal Tike Dusta Heba,"Directed by Tapas Sargharia. With Amiya, Aiswarya Behera, Mihir Das, Abdul Hameed. Journey of two teenagers, Rishan and Annie, who fall in love with each other.",https://m.media-amazon.com/images/M/MV5BODFjNmZjYTktYjU0MC00OTEyLWFhMmQtYzFmMzM4OTgyYmY2XkEyXkFqcGdeQXVyNzcwODQyMjY@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\250.jpg,Romance,0
tt10378770,Nasi Tangas,"Directed by Hashim Rejab. With Adiba Yunus, Shima Anuar, Azwan Kombos, Along Eyzendy. Hairi and Fatin are close friends. Mira, who is also Fatin's best friend, admits that she likes Hairy. Fatin helps them to unite and get married. Over the years, Mira is jealous of Hairi's friendship with Fatin. Hairi's mother persuades Mira to make 'nasi kangkang' in order for Hairi to obey her. To achieve her intention, Mira is willing to sleep with the shaman.",https://m.media-amazon.com/images/M/MV5BN2M4MThiOGEtMDkwZS00YjdjLTg0ZGEtNjEyNTI1OTBmZDc2XkEyXkFqcGdeQXVyMzA5NTA4OQ@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\251.jpg,Romance,0
tt10383096,Miss You,"Directed by Quinlan Donovan-Schager. With John Batchan, Hannah Swim. A lonely night between two souls in a long distance relationship.",https://m.media-amazon.com/images/M/MV5BYzg4ZDM0ZGItMDc1MS00NjcwLWE2YmItOWQ4ZjU1OWRlM2YxXkEyXkFqcGdeQXVyNzQ3MzMzNzA@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\253.jpg,Romance,0
tt10384514,A Midsummer Night's Dream,"Directed by Nicholas Hytner, Ross MacGibbon. With Oliver Chris, Gwendoline Christie, David Moorst, Isis Hainsworth. Young lovers, a troupe of actors, and fairies have romantic encounters in the forest on summer's night.",https://m.media-amazon.com/images/M/MV5BMWIwNTk3NTItNDAzNS00OTk5LTk4ZGEtYjZlOWFkOTc0ODZkXkEyXkFqcGdeQXVyNTY3OTE3Mzg@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\254.jpg,Romance,0
tt10384772,Damsel,"Directed by Jahmar Hill. With LaToya Ward, David Yusel Madison, Jensen Atwood, Bryce Bedgood.",https://m.media-amazon.com/images/M/MV5BYjhhZjc1NWUtZjFkMy00MTA0LTgwOTQtYjlmMWQ0MGZhMmVkXkEyXkFqcGdeQXVyNjk4NjI4Ng@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\255.jpg,Romance,0
tt10385482,Dash Akol,"Directed by Mohammad Arab. With Hosein Yari, Mehran Ghafoorian, Mohamad Reza Sharifinia, Helia Emami. Based on Dash Akol's story by Sadegh Hedayat it is the story of a valiant in Shiraz Dash Akol who falls in love with a girl Marjan but has to sacrifice his love in respect to the honor and chivalry of valiantly.",https://m.media-amazon.com/images/M/MV5BNjU0MjM2ZDgtYjMyOS00OGQ4LWFjYjUtMmRhYmM3YWI4ZTQ3XkEyXkFqcGdeQXVyMjYxNjQxNzY@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\256.jpg,Romance,0
tt1038693,The Story of Luke,"Directed by Alonso Mayo. With Lou Taylor Pucci, Jayne Eastwood, Pam Hyatt, Cary Elwes. Sheltered by his grandparents, Luke, a young man with autism, is thrust into a world that doesn't expect anything from him. But Luke is on a quest for a job and true love. And he isn't taking no for an answer.",https://m.media-amazon.com/images/M/MV5BMjI0Mjk0ODAzNF5BMl5BanBnXkFtZTcwMDg2MTEzOQ@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\257.jpg,Romance,0
tt1038919,The Bounty Hunter,"Directed by Andy Tennant. With Gerard Butler, Jennifer Aniston, Gio Perez, Joel Marsh Garland. A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives adventure.",https://m.media-amazon.com/images/M/MV5BMTUwNjY4MjY0MV5BMl5BanBnXkFtZTcwNTA2OTYwMw@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\258.jpg,Romance,0
tt10389924,F*ck de liefde,"Directed by Appie Boudellah, Lodewijk van Lelyveld. With Bo Maerten, Thijs Römer, Yolanthe Cabau, Maurits Delchot. In F*ck de Liefde three love stories come together; Lisa (Bo Maerten) is in the middle of a divorce with Jack (Edwin Jonker) and is going through a tough time. Her friends take her on a trip to Curaçao to get away from it all.",https://m.media-amazon.com/images/M/MV5BZGYzZmE4MmYtZmYyYi00MzhjLThkMTEtZWU4ZGNhZmVkMzI4XkEyXkFqcGdeQXVyMzg0NTMyMg@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\259.jpg,Romance,0
tt10392792,Shesh Theke Shuru,"Directed by Raj Chakraborty, Sarwar Mohammad. With Mehedi Hasan Ariyan, Ayan, Sayantika Banerjee, Joy Bhowmik. A Dhaka-based businessman Mahid Sheikh falls for Pujarini, a charming research scholar from Kolkata but dark secrets from Mahid's past threaten to resurface and shatter their peaceful world.",https://m.media-amazon.com/images/M/MV5BMzI1OTQ3MTItMTczYy00NjI1LTg4ZDgtM2Y5OGUzNGE1ZDY2XkEyXkFqcGdeQXVyODA2NjU0NjY@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\260.jpg,Romance,0
tt10393846,Growing Pains,"Directed by Danny Pang. With Jiao Xu, Xia Hu, Nuo Lu, Leehom Wang. Hunan province, southern China, the present day. Senior high-school student Xia Yuanyuan (Jiao Xu), 17, dreams in class about manga characters, her only real interest apart from Taiwan American singer Leehom Wang, whom she's idolised all her life. Her parents divorced when she was young and she's been raised by her paternal grandmother, who indulges her. Always bottom of the class, she has the university entrance exam in three months' time and is constantly berated by her martinet class teacher Gu (Hao Ju). After a row one day with him, she storms out and goes to the beach with biker/hippie friend Luo Tao (Nuo Lu), who is a member of the same manga-cosplay group. They both rail against the conformist world. Following his collapse after Xia Yuanyuan's walkout, Gu is ordered to rest and younger replacement teacher Li Mi (Charlene Choi) takes over. Xia Yuanyuan again walks out when she finds the words ""student trash"" written on her desk. Li Mi finds out what happened from nerdy student Gu Mingyao (Xia Hu), who's known Xia Yuanyuan since primary school and is her only real friend in class. He, however, is under intense pressure from his father to pass the entrance exam and study science and engineering at a good university. Luo Tao takes Xia Yuanyuan to a bar to relax when both of them should be at the cosplay group's rehearsal; fellow member Lisha, who likes Luo Tao, blames everything on Xia Yuanyuan. To bring the competitive class together, Li Mi pairs the students off at desks; Gu Mingyao offers to sit with Xia Yuanyuan and she starts to take more of an interest in studying, which further annoys ambitious class head Lin Wei (Jingzi Shi) who secretly fancies Gu Mingyao. Also jealous of the time that Xu Jiao now spends with Gu Mingyao is Luo Tao, who warns him off. But Gu Mingyao denies he is Xia Yuanyuan's boyfriend, just as Xia Yuanyuan denies she is Luo Tao's girlfriend.",https://m.media-amazon.com/images/M/MV5BYTBiOTdlMzMtMTczNS00ZWQ4LWJhYjAtYmQ4M2FjMDNhZDJmXkEyXkFqcGdeQXVyMjg0MTI5NzQ@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\261.jpg,Romance,0
tt10394202,Opurnichavite,"Directed by Georgi D. Kostov. With Anastasia Levordashka, Simeon Lyutakov, Stanislav Yanevski. Andrei, a successful, middle-aged man returns from overseas to his home country. At the seaside he falls in love with a much younger, spoiled girl, which disturbs his shiny world. The clash of different generations and characters infused with high speed thrills, adventure and explosion of emotions, often on the edge between life and death.",https://m.media-amazon.com/images/M/MV5BMWFkMDhhN2MtZTMzNy00YTIzLWE4N2UtYTBiYzI4MzQyYTE0XkEyXkFqcGdeQXVyOTA1MDE3OA@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\262.jpg,Romance,0
tt10394380,Mere Pyaar Se Mila De,"Directed by Chandan Singh. With Mahesh Acharya, Anup Arora, Gopal Rai, Kishan Rai.",https://m.media-amazon.com/images/M/MV5BYTM0NmJlMjMtOGUxZi00MmU5LWJkMjItYjU4YmU3MzFjNmVmXkEyXkFqcGdeQXVyNTM5MzY1NzQ@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\263.jpg,Romance,0
tt10399352,Sakhhii,"Directed by Shouvick Sarkar. With Arjun Chakrabarty, Saayoni Ghosh, Debshankar Haldar, Rituparna Sen.",https://m.media-amazon.com/images/M/MV5BZTY1YThlYmQtZDM3Zi00YzFiLWEyNTgtNzNlZGQ1MmRkY2YwXkEyXkFqcGdeQXVyMTAzNTkxOTA2._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\264.jpg,Romance,0
tt10399550,The Big Love Picture,"Directed by Sebastián Mega Díaz. With Guillermo Pfening, Nicolás Furtado, Julieta Vallina, Natalie Pérez. A director and actress of a movie inside a movie come to the realization that they have fallen out of love, and attempt to spark something anew.",https://m.media-amazon.com/images/M/MV5BZDlkM2RkMGMtMWZlZS00NWQ4LTllY2ItNjIyZDYyYjU0NWEwXkEyXkFqcGdeQXVyMjg3MzM4NTU@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\265.jpg,Romance,0
tt10399674,Erotica 2022,"Directed by Kasia Adamik, Olga Chajdas, Anna Jadowska, Anna Kazejak, Jagoda Szelc. With Agata Buzek, Andrzej Konopka, Izabela Baran, Sebastian Stankiewicz. Five stories about women's issues, loosely connected, and all with an erotic element.",https://m.media-amazon.com/images/M/MV5BM2M1ZGMyMzAtMjAxMC00NDNiLWIzM2ItNTE0NjIzYzc5MzYyXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\266.jpg,Romance,0
tt10405902,Shibu,"Directed by Arjun Prabhakaran, Gokul Ramakrishnan. With Karthik Ramakrishnan, Anju Kurian, Salim Kumar, Bijukuttan. An extraordinary journey of a small town boy, Shibu who aspires to be a film-maker. While working on his career path, he meets a girl, Kalyani, who supports his dreams. What follows is how their aspirations bring them together.",https://m.media-amazon.com/images/M/MV5BOWQxMGYxNjEtMmZlMC00NDExLWEyMGMtYTBkOTMzMDQwMmZlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\267.jpg,Romance,0
tt10407272,"Someone, Somewhere","Directed by Cédric Klapisch. With François Civil, Ana Girardot, Camille Cottin, François Berléand. Rémy is a young Parisian with an unskilled job. Mélanie is a young Parisienne who works in scientific research. Two depressive moods living in close proximity, but being unaware of each other. Will they ever meet?",https://m.media-amazon.com/images/M/MV5BMDliZjc3NTMtMDgyMy00N2E1LTk2NDItYzlhZTI4YmNmM2M4XkEyXkFqcGdeQXVyMjk1NzAxNg@@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\268.jpg,Romance,0
tt10408944,Romance in the Outfield: Double Play,Double Play,https://m.media-amazon.com/images/M/MV5BMzg2MzVkNGMtYjZjOS00YzY4LWE0Y2YtODgyOTU0MjM1YTVkXkEyXkFqcGdeQXVyMjY2NDc0OTQ@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\269.jpg,Romance,0
tt10409774,Fastey Fasaatey,"Directed by Amit Agarwal. With Bijay Anand, Ashok Awasthi, V.M. Badola, Arpit Chaudhary. Romantic Comedy which is set in the backdrop of a traditional family who want to 'forcibly' get their son Aakash married immediately while he tries to buy time to set his love life in order with a free spirited girl Anisha who has her own pursuits in life and is not thinking of getting married anytime soon. How Aakash walks the thin line with the help of his friend Dev and saves the day.",https://m.media-amazon.com/images/M/MV5BMzUzMmZlMzAtM2IyOC00NThiLTk1MTgtMDIxNzgxNTVhMTUwXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\271.jpg,Romance,0
tt10410560,Film Adventure,"Directed by Sang-Deok Lee. With Hyun-Chul Cho, Taekyung Lee, Young-hwa Seo. ONE DAY ODYSSEY TAKES YOU TO THE MOST BEAUTIFUL REGRET",https://m.media-amazon.com/images/M/MV5BMmUzNTRjMjQtNDIyOC00YWI0LTgzY2ItYTU0OTE3ZWVhY2IxXkEyXkFqcGdeQXVyMjQxNzY5NTc@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\272.jpg,Romance,0
tt10413882,Zona Seyl,"Directed by Scout Tafoya. With Kaitlyn Acosta, Theodora Blasko, Kellianne Hamburg, Tessa Mania. After losing the love of his life a young man kills himself and is then reincarnated as a bridge for 100 years.",https://m.media-amazon.com/images/M/MV5BNWQ2MDdjN2MtY2NmOS00M2RmLWE5ZjMtNTBiY2Q2NWQ0YWQxXkEyXkFqcGdeQXVyMjUxNzczNzE@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\273.jpg,Romance,0
tt10417634,Jumbled,"Directed by Saheed Apanpa, Airebamen Irene. With Femi Adebayo, Eucharia Anunobi Ekwu, Lilian Esoro, Kemi Harry. The lives of a couple and a single desperate lady entangle in a story of deception, betrayal and revenge.",https://m.media-amazon.com/images/M/MV5BNzc4NGFmY2ItOWYzZC00NDcwLWFjZGUtMDFhM2EyZTE0NGYzXkEyXkFqcGdeQXVyNzc5NDg5Mjc@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\274.jpg,Romance,0
tt10417654,"O: love, beauty, pain, struggle","love, beauty, pain, struggle",https://m.media-amazon.com/images/M/MV5BMTFiMDNkMWUtMjg0ZC00N2NlLThjNDMtNTM1MmJlYmQxMjkxXkEyXkFqcGdeQXVyMTAzNzQ5MDg0._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\275.jpg,Romance,0
tt10422832,Ephemeral Eternity,"Directed by Teli Share. With Cham, Sarah Navratil, James Speed, Olivia Stiefel. In a seemingly random (yet fateful) arrangement, an Asian man had some unique encounters with his house tenants",https://m.media-amazon.com/images/M/MV5BYzZmN2JiZjktNjZiOS00ZTc2LWI3M2UtYzA3NDQxOTExNzZjXkEyXkFqcGdeQXVyMjM5ODE2MzI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\277.jpg,Romance,0
tt10423120,Matinee,"Directed by Hiroshi Nishitani. With Masaharu Fukuyama, Yuriko Ishida, Yûsuke Iseya, Yuki Sakurai. Boy & girl meet; boy & girl lose each other; boy & girl find each other. Except the boy & girl are 40ish, he a classical guitarist & she an international news reporter.",https://m.media-amazon.com/images/M/MV5BNGQ1YzFlNDAtZWE5ZC00MGE4LTk2MzMtM2VhMTg3NTVkNDUzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\278.jpg,Romance,0
tt10423148,Wrong No. 2,"Directed by Yasir Nawaz. With Mehmood Aslam, Shafqat Cheema, Nayyar Ejaz, Sana Fakhar. Neelum Munir stars as Zoya, a rich heiress who falls in love with a man who is not as financially stable as herself. When former love interests make an appearance, the new lovers face challenges.",https://m.media-amazon.com/images/M/MV5BOWVmYzA3ZTAtZDQ4MC00YWU2LTkxNTktMmY1MzA1NmM2MTQ4XkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\279.jpg,Romance,0
tt10423842,A Live Kidnap Show,"Directed by Mengying Dai, Hu Jia, Tong Zhou. With Yesheng Chen, Qinyun Jiang, Shih-Chieh King, Zixian Zhang.",https://m.media-amazon.com/images/M/MV5BNDc3MmI1OGMtMjQ5ZS00YWFlLTlhMzQtZDM0N2E2NGVjYzFhXkEyXkFqcGdeQXVyMTIwMzA3NDcx._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\280.jpg,Romance,0
tt10428328,Special Couple,"Directed by Lei Huang. With Aarif Rahman, Bai-Ke, Rongrong Zhang, Weitong Zhou. When Gu Dabai gets involved in a huge crisis, he has to pretend to be his best friend's significant other, who is a legal UK citizen. While dealing with the immigration process, Gu meets his new neighbor, Hermione.",https://m.media-amazon.com/images/M/MV5BZDRiZGY1ZjAtZjY4OS00OTBkLWE5MmItZjI1YjI1MjMzM2JiXkEyXkFqcGdeQXVyMTIwMzA3NDcx._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\281.jpg,Romance,0
tt10438260,Love by Chance,"Directed by Harish Raut, Harish Raut. With Mansi Srivastava.",https://m.media-amazon.com/images/M/MV5BYjNiNzBkMDMtMDM0ZC00ZmE0LWI2ZmYtYTMxZTQxYzg0Yjk3XkEyXkFqcGdeQXVyMjE2OTM1MzI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\282.jpg,Romance,0
tt10438284,My VR Girlfriend,"Directed by Xin Cong. With Jason Chu, Xiaofeng Guo, Sheguang Hu, Cuicui Li.",https://m.media-amazon.com/images/M/MV5BMzA5MzEwZTUtZmI3OC00OWI2LWE1N2EtMGUzYjQ0Y2Q4ZTE1XkEyXkFqcGdeQXVyMjQwMjk0NjI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\283.jpg,Romance,0
tt10441806,The Way We Are,"Directed by Caner Özyurtlu. With Özge Özpirinçci, Boran Kuzum, Engin Öztürk, Meric Aral. A group of old friends get together to be with their beloved aunt/grandmother who took care of them when they were kids for her last days. And things get complicated.",https://m.media-amazon.com/images/M/MV5BNjM4ZDAxMWQtMGFiMC00NzdmLWI2Y2QtNzI3YTI2ZjEyODAyXkEyXkFqcGdeQXVyMjM1NDc3NjI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\284.jpg,Romance,0
tt10443650,Crazy Little Things,"Directed by Kenji Wu. With Kenji Wu, Yiran Zhou, Peipei Qiu, Jianming Zhou.",https://m.media-amazon.com/images/M/MV5BN2EzOWNmNzctOGQ4OS00ZDIzLWI4OGUtNjJjMmMxMTRmNjkzXkEyXkFqcGdeQXVyNjcyODA1MjU@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\286.jpg,Romance,0
tt10443846,Yeh Saali Aashiqui,"Directed by Cherag Ruparel. With Vardhan Puri, Shivaleeka Oberoi, Ruslaan Mumtaz, Satish Kaushik. While in college, Sahil and Mittee fall in love, but an unfortunate incident turns their dreamy romance into a nightmare.",https://m.media-amazon.com/images/M/MV5BNTcyNGNjNGYtYWVjZi00MWEwLThlNjctOWM3NDYxYmM0MWMxXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\287.jpg,Romance,0
tt10448650,Only Love Can Do This to Me,"Directed by Jie Li. With Zhenghui Ling, Clayton D. Moss, Lucia Pang, Doudou Zhang.",https://m.media-amazon.com/images/M/MV5BYzVlZDZiOGEtZDIwNi00NmNjLWJjNWMtN2ZlZDExOTQyZjFjXkEyXkFqcGdeQXVyMTAzOTc4MzY4._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\288.jpg,Romance,0
tt10449116,Wish You Were Here,"Directed by Kenneth Bi. With Feihong Yu, Takao Osawa, Ayane Kinoshita, Yuriko Hoshi. Yuan Yuan is one of the nation's reputable designers. After studying abroad in Japan, she reaches the peak of her career and impresses with her skills. She has a caring boyfriend named Dong Chen who has been with her for many years as well as Lei Ming who has always been a loyal partner in business. It may seem like she has the world at her fingertips, but Yuan Yuan carries a secret that she cannot let go. A woman from Japan suddenly walks into her life and opens up a distant past that she's left behind in Hokkaido.",https://m.media-amazon.com/images/M/MV5BYmI0NTdiY2YtMjVhYS00M2I3LTkzNTAtZTc2ZjQ5YWU0ZDRiXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\289.jpg,Romance,0
tt10449248,Rosebud,"Directed by Seok-Hyun Jo. With Ho-jeong Yu, Park Sung-woong, Yeon-Soo Ha, Seok-jeong Hwang. The movie revolves around Jang Mi and her daughter. Myeong Hwan, Jang Mi's ex-boyfriend and an elite doctor. Jang Mi and Myeong Hwan broke up but he reunites with Jang Mi and her daughter and gives them help.",https://m.media-amazon.com/images/M/MV5BMDdiM2FhYzMtYjUzMi00ZGJmLWE5ZTQtNzUxYjQxOGNjMDViXkEyXkFqcGdeQXVyOTcwMTMzNjA@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\290.jpg,Romance,0
tt10449460,Romang,"Directed by Chang-Geun Lee. With Park Bo-kyung, Bae Hae-sun, Jo Han-chul, Yeong-suk Jeong. 75 year old Jo Nam Bong and 71 year old Lee Mae Ja have dementia. They've been married for 45 years and they are alike in all ways, mentally and physically. Now they live like they are the only two in the world. Everyday their memories blur, but the romance they had forgotten comes back to them more clearly.",https://m.media-amazon.com/images/M/MV5BMTE0ZTc1YTAtZjdjZC00ZTE5LWFhMjYtZTliNDllN2EwMGE5XkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\292.jpg,Romance,0
tt10449512,Apple,"Directed by Shankar. With Vijay Chendur, Dattanna, Pooja Gandhi, Nagendra.",https://m.media-amazon.com/images/M/MV5BODdkYjczMDAtM2Q2OS00ZGQ5LWE1MzQtNGJkYWIzYTE4YWFjXkEyXkFqcGdeQXVyMTA0MDMwNDEy._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\293.jpg,Romance,0
tt10449618,The Sympathy Card,"Directed by Brendan Boogie. With Nika Ezell Pappas, Petey Gibson, Lauren Neal, Grayson Powell. When Emma's cancer takes a turn for the worse, she presents her new wife Josie a deathbed order",https://m.media-amazon.com/images/M/MV5BZmQ2MGY4YzgtMTZlYS00YjRhLWE4YWItODhmYTc5NGE1ZmJhXkEyXkFqcGdeQXVyMjcyODg0MTA@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\294.jpg,Romance,0
tt10452036,Love the Way You Are,"Directed by Mengying Dai, Tong Zhou. With Vivian Sung, Weilong Song, Yen-Jou Lin, Junjie Huang. Opposites clash when spunky girl next door Lin Lin meets eccentric nerd Yuke. Despite being neighbors and schoolmates since childhood, Lin Lin and Yuke barely know each other. When the pair are both admitted into the same university, Lin Lin discovers that Yuke harbors a secret crush for campus beauty, Ruting. Ever the busybody, Lin Lin decides to matchmake Yuke and Ruting, only to find herself gradually falling for Yuke.",https://m.media-amazon.com/images/M/MV5BZTJjOGE0YTEtNzE3NS00YjUxLTg5ZmItMGJjMGIwNjk1ZjAzXkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\296.jpg,Romance,0
tt10452466,2 Hours Love,"Directed by Sri Pawar. With Tanikella Bharani, Kriti Garg, Sri Pawar, Vardhan. Story of a couple in a contractual relationship where they meet only for 2 hours a day and behave like strangers during other times.",https://m.media-amazon.com/images/M/MV5BNTVlYzFhMmQtOTIxYi00YTlkLWE5ZjUtYzE2N2YzYWMwNjk5XkEyXkFqcGdeQXVyMTA2OTU1NTM2._V1_FMjpg_UX1000_.jpg,imdb_dataset\Romance\297.jpg,Romance,0
